Datetime,DatetimeEpoch,Tempmax,Tempmin,Temp,Feelslikemax,Feelslikemin,Feelslike,Dew,Humidity,Precip,Precipprob,Precipcover,Preciptype,Snow,Snowdepth,Windgust,Windspeed,Winddir,Pressure,Cloudcover,Visibility,Solarradiation,Solarenergy,Sunrise,SunriseEpoch,Sunset,SunsetEpoch,Moonphase,Conditions,Icon,Stations,Source
2020-07-04,1593795600,32.2,26.0,28.7,37.7,26.0,31.3,23.5,75.09,0.0,,0.0,,,,,13.0,276.0,1009.3,47.8,9.6,,,05:35:35,1593815735,18:19:44,1593861584,0.5,Partially cloudy,partly-cloudy-day,"['48894099999', '48900099999', 'VVTS']",obs
2020-07-05,1593882000,32.6,24.8,28.0,39.3,24.8,31.4,25.0,84.87,19.0,,8.33,,,,31.7,12.2,208.1,1007.2,54.9,9.2,,,05:35:50,1593902150,18:19:49,1593947989,0.5,"Rain, Partially cloudy",rain,"['48894099999', '48900099999', 'VVTS']",obs
2020-07-06,1593968400,30.0,26.0,28.0,37.6,26.0,32.7,25.4,85.97,13.0,,8.33,,,,,13.0,159.3,1007.2,50.3,9.3,,,05:36:06,1593988566,18:19:54,1594034394,0.51,"Rain, Partially cloudy",rain,"['48894099999', '48900099999', 'VVTS']",obs
2020-07-07,1594054800,33.0,27.0,29.6,40.0,31.1,35.3,25.3,78.57,0.0,,0.0,,,,,17.3,160.7,1009.2,54.1,9.7,,,05:36:21,1594074981,18:19:58,1594120798,0.53,Partially cloudy,partly-cloudy-day,"['48894099999', '48900099999', 'VVTS']",obs
2020-07-08,1594141200,31.4,23.6,27.0,38.0,23.6,29.2,25.0,89.52,41.0,,4.17,,,,33.5,19.2,166.7,1009.3,50.8,8.1,,,05:36:37,1594161397,18:20:01,1594207201,0.56,"Rain, Partially cloudy",rain,"['48894099999', '48900099999', 'VVTS']",obs
2020-07-09,1594227600,34.0,24.4,29.1,39.8,24.4,33.1,24.3,77.13,0.0,,0.0,,,,,18.4,248.9,1007.2,45.4,8.5,,,05:36:52,1594247812,18:20:03,1594293603,0.6,Partially cloudy,partly-cloudy-day,"['48894099999', '48900099999', 'VVTS']",obs
2020-07-10,1594314000,33.4,27.0,29.0,39.4,30.7,34.1,25.0,80.15,0.0,,0.0,,,,,18.4,238.1,1008.1,50.9,10.3,,,05:37:08,1594334228,18:20:04,1594380004,0.64,Partially cloudy,partly-cloudy-day,"['48894099999', '48900099999', 'VVTS']",obs
2020-07-11,1594400400,33.9,26.0,29.3,39.9,26.0,33.7,24.9,78.56,0.0,,0.0,,,,,17.6,194.6,1007.9,58.5,9.6,,,05:37:23,1594420643,18:20:05,1594466405,0.68,Partially cloudy,partly-cloudy-day,"['48894099999', '48900099999', 'VVTS']",obs
2020-07-12,1594486800,33.6,25.1,28.5,38.8,25.1,31.5,24.4,80.06,0.0,,0.0,,,,,14.4,254.8,1007.5,57.1,10.3,,,05:37:38,1594507058,18:20:05,1594552805,0.73,Partially cloudy,partly-cloudy-day,"['48894099999', '48900099999', 'VVTS']",obs
2020-07-13,1594573200,31.6,25.0,27.3,39.1,25.0,30.5,25.4,89.67,8.1,,8.33,,,,,27.7,195.6,1007.8,58.9,9.2,,,05:37:53,1594593473,18:20:04,1594639204,0.78,"Rain, Partially cloudy",rain,"['48894099999', '48900099999', 'VVTS']",obs
2020-07-14,1594659600,35.4,24.6,29.5,41.4,24.6,33.1,24.6,77.87,0.0,,0.0,,,,,20.7,231.1,1007.4,50.9,9.1,,,05:38:08,1594679888,18:20:02,1594725602,0.83,Partially cloudy,partly-cloudy-day,"['48894099999', '48900099999', 'VVTS']",obs
2020-07-15,1594746000,32.4,24.0,28.6,39.2,24.0,32.9,24.8,81.3,46.0,,4.17,,,,,16.6,207.6,1007.3,54.2,9.4,,,05:38:23,1594766303,18:20:00,1594812000,0.87,"Rain, Partially cloudy",rain,"['48894099999', '48900099999', 'VVTS']",obs
2020-07-16,1594832400,32.6,27.9,29.6,40.0,33.0,35.8,25.4,79.13,0.7,,4.17,,,,,17.0,192.5,1007.2,48.2,10.1,,,05:38:37,1594852717,18:19:56,1594898396,0.91,"Rain, Partially cloudy",cloudy,"['48894099999', '48900099999', 'VVTS']",obs
2020-07-17,1594918800,34.1,26.0,30.0,40.7,26.0,35.1,24.9,75.52,0.0,,0.0,,,,,14.0,191.7,1008.0,50.6,9.4,,,05:38:51,1594939131,18:19:52,1594984792,0.95,Partially cloudy,partly-cloudy-day,"['48894099999', '48900099999', 'VVTS']",obs
2020-07-18,1595005200,31.8,26.0,28.2,38.6,26.0,32.6,25.2,84.15,0.2,,4.17,,,,,16.5,229.6,1008.8,47.1,8.9,,,05:39:05,1595025545,18:19:47,1595071187,0.98,"Rain, Partially cloudy",cloudy,"['48894099999', '48900099999', 'VVTS']",obs
2020-07-19,1595091600,34.0,25.0,29.4,40.6,25.0,34.2,25.3,79.95,0.0,,0.0,,,,,11.5,193.7,1007.7,49.1,8.2,,,05:39:19,1595111959,18:19:42,1595157582,1.0,Partially cloudy,partly-cloudy-day,"['48894099999', '48900099999', 'VVTS']",obs
2020-07-20,1595178000,32.3,24.8,28.1,39.6,24.8,31.8,25.6,87.22,1.2,,8.33,,,,,17.2,189.6,1007.9,63.3,8.8,,,05:39:33,1595198373,18:19:35,1595243975,1.0,"Rain, Partially cloudy",rain,"['48894099999', '48900099999', 'VVTS']",obs
2020-07-21,1595264400,31.6,25.0,28.1,39.4,25.0,31.8,25.0,84.12,0.0,,0.0,,,,,10.8,170.3,1008.5,51.8,8.8,,,05:39:46,1595284786,18:19:27,1595330367,0.0,Partially cloudy,partly-cloudy-day,"['48894099999', '48900099999', 'VVTS']",obs
2020-07-22,1595350800,34.0,25.6,29.8,40.6,25.6,34.3,24.8,76.26,0.0,,0.0,,,,,13.0,158.5,1008.3,50.9,9.8,,,05:39:59,1595371199,18:19:19,1595416759,0.02,Partially cloudy,partly-cloudy-day,"['48894099999', '48900099999', 'VVTS']",obs
2020-07-23,1595437200,33.2,23.4,28.0,39.1,23.4,31.6,24.7,83.25,0.9,,4.55,,,,46.4,18.4,214.3,1008.5,60.0,9.5,,,05:40:11,1595457611,18:19:10,1595503150,0.05,"Rain, Partially cloudy",cloudy,"['48894099999', '48900099999', 'VVTS']",obs
2020-07-24,1595523600,33.0,24.4,26.9,39.1,24.4,28.8,24.6,88.52,20.6,,8.33,,,,,14.4,177.7,1008.8,59.2,9.1,,,05:40:24,1595544024,18:19:00,1595589540,0.09,"Rain, Partially cloudy",rain,"['48894099999', '48900099999', 'VVTS']",obs
2020-07-25,1595610000,33.0,25.0,28.6,40.0,25.0,32.6,24.9,81.62,0.1,,4.17,,,,,14.4,151.5,1008.4,55.6,8.0,,,05:40:36,1595630436,18:18:49,1595675929,0.14,"Rain, Partially cloudy",cloudy,"['48894099999', '48900099999', 'VVTS']",obs
2020-07-26,1595696400,32.6,26.0,29.0,38.7,26.0,32.8,25.0,80.46,0.0,,0.0,,,,,12.6,226.6,1008.1,47.6,9.5,,,05:40:47,1595716847,18:18:37,1595762317,0.19,Partially cloudy,partly-cloudy-day,"['48894099999', '48900099999', 'VVTS']",obs
2020-07-27,1595782800,34.3,26.1,30.0,0.0,0.0,,24.8,75.25,0.0,,0.0,,,,,16.2,184.7,1007.3,49.8,9.9,,,05:40:58,1595803258,18:18:25,1595848705,0.25,Partially cloudy,partly-cloudy-day,"['48894099999', '48900099999', 'VVTS']",obs
2020-07-28,1595869200,32.6,25.6,29.0,39.9,25.6,33.7,25.3,81.71,0.0,,0.0,,,,,18.9,198.7,1007.8,49.0,9.6,,,05:41:09,1595889669,18:18:11,1595935091,0.31,Partially cloudy,partly-cloudy-day,"['48894099999', '48900099999', 'VVTS']",obs
2020-07-29,1595955600,34.0,24.0,28.6,42.3,24.0,32.8,24.6,80.16,14.9,,8.33,,,,,23.9,242.3,1007.5,59.0,9.6,,,05:41:20,1595976080,18:17:57,1596021477,0.36,"Rain, Partially cloudy",rain,"['48894099999', '48900099999', 'VVTS']",obs
2020-07-30,1596042000,33.0,25.0,29.0,40.6,25.0,33.5,24.9,79.68,4.0,,4.17,,,,,22.3,295.2,1006.3,47.8,9.8,,,05:41:30,1596062490,18:17:42,1596107862,0.41,"Rain, Partially cloudy",rain,"['48894099999', '48900099999', 'VVTS']",obs
2020-07-31,1596128400,32.9,24.4,28.5,40.3,24.4,33.0,25.4,84.31,0.0,,0.0,,,,,27.0,263.4,1005.1,60.6,9.6,,,05:41:40,1596148900,18:17:26,1596194246,0.45,Partially cloudy,partly-cloudy-day,"['48894099999', '48900099999', 'VVTS']",obs
2020-08-01,1596214800,31.0,26.0,27.2,38.8,26.0,29.6,25.0,88.02,24.1,,8.33,,,,48.2,37.5,242.3,1005.1,76.8,9.8,,,05:41:49,1596235309,18:17:09,1596280629,0.47,"Rain, Overcast",rain,"['48894099999', '48900099999', 'VVTS']",obs
2020-08-02,1596301200,29.0,24.9,25.7,34.5,24.9,26.2,24.5,93.28,32.8,,12.5,,,,,24.5,229.0,1005.7,72.7,8.7,,,05:41:58,1596321718,18:16:52,1596367012,0.49,"Rain, Partially cloudy",rain,"['48894099999', '48900099999', 'VVTS']",obs
2020-08-03,1596387600,28.0,24.0,26.3,32.7,24.0,28.3,24.9,92.04,19.0,,8.33,,,,,24.5,240.3,1006.3,60.5,9.4,,,05:42:07,1596408127,18:16:34,1596453394,0.5,"Rain, Partially cloudy",rain,"['48894099999', '48900099999', 'VVTS']",obs
2020-08-04,1596474000,32.5,26.0,28.2,39.7,26.0,31.4,24.7,82.49,0.1,,4.17,,,,,25.5,247.3,1005.9,54.5,10.0,,,05:42:15,1596494535,18:16:14,1596539774,0.51,"Rain, Partially cloudy",cloudy,"['48894099999', '48900099999', 'VVTS']",obs
2020-08-05,1596560400,32.6,23.0,27.2,40.6,23.0,30.0,24.8,87.43,43.4,,8.33,,,,46.4,21.8,268.5,1007.0,56.0,8.7,,,05:42:23,1596580943,18:15:54,1596626154,0.52,"Rain, Partially cloudy",rain,"['48894099999', '48900099999', 'VVTS']",obs
2020-08-06,1596646800,31.0,23.1,26.5,37.7,23.1,29.1,24.5,89.95,88.5,,12.5,,,,,20.7,257.3,1007.6,67.4,8.7,,,05:42:30,1596667350,18:15:34,1596712534,0.54,"Rain, Partially cloudy",rain,"['48894099999', '48900099999', 'VVTS']",obs
2020-08-07,1596733200,32.0,24.0,27.2,37.9,24.0,30.2,24.2,84.79,21.0,,4.17,,,,,14.8,293.2,1007.0,63.0,9.6,,,05:42:37,1596753757,18:15:12,1596798912,0.57,"Rain, Partially cloudy",rain,"['48894099999', '48900099999', 'VVTS']",obs
2020-08-08,1596819600,31.0,25.2,27.1,37.1,25.2,29.4,25.4,90.7,3.0,,4.17,,,,,19.2,265.3,1007.3,59.8,8.5,,,05:42:43,1596840163,18:14:50,1596885290,0.61,"Rain, Partially cloudy",rain,"['48894099999', '48900099999', 'VVTS']",obs
2020-08-09,1596906000,32.4,25.0,26.9,39.0,25.0,28.5,24.8,88.99,10.3,,8.33,,,,42.5,17.1,236.5,1007.5,49.0,9.2,,,05:42:50,1596926570,18:14:27,1596971667,0.65,"Rain, Partially cloudy",rain,"['48894099999', '48900099999', 'VVTS']",obs
2020-08-10,1596992400,31.0,24.0,27.1,37.7,24.0,30.0,24.8,87.76,16.0,,8.33,,,,55.4,25.8,225.6,1008.7,52.7,9.9,,,05:42:55,1597012975,18:14:03,1597058043,0.7,"Rain, Partially cloudy",rain,"['48894099999', '48900099999', 'VVTS']",obs
2020-08-11,1597078800,33.3,26.9,29.7,40.1,30.5,35.1,24.9,76.65,0.0,,0.0,,,,,26.1,250.7,1008.3,51.1,10.3,,,05:43:01,1597099381,18:13:39,1597144419,0.74,Partially cloudy,partly-cloudy-day,"['48894099999', '48900099999', 'VVTS']",obs
2020-08-12,1597165200,31.3,26.0,27.9,39.1,26.0,32.8,25.8,88.32,26.3,,4.17,,,,,17.3,223.2,1009.2,59.9,9.0,,,05:43:05,1597185785,18:13:14,1597230794,0.79,"Rain, Partially cloudy",rain,"['48894099999', '48900099999', 'VVTS']",obs
2020-08-13,1597251600,31.0,25.4,27.1,37.7,25.4,29.3,25.3,90.68,0.0,,0.0,,,,,21.3,203.4,1009.5,55.6,9.7,,,05:43:10,1597272190,18:12:48,1597317168,0.84,Partially cloudy,partly-cloudy-day,"['48894099999', '48900099999', 'VVTS']",obs
2020-08-14,1597338000,32.4,24.9,27.6,39.7,24.9,30.4,24.6,84.91,0.0,,0.0,,,,,14.1,192.6,1009.3,56.2,8.9,,,05:43:14,1597358594,18:12:21,1597403541,0.89,Partially cloudy,partly-cloudy-day,"['48894099999', '48900099999', 'VVTS']",obs
2020-08-15,1597424400,32.0,24.0,27.4,39.2,24.0,30.6,24.4,84.44,40.0,,4.17,,,,,15.5,246.0,1008.7,49.6,9.4,,,05:43:18,1597444998,18:11:54,1597489914,0.93,"Rain, Partially cloudy",rain,"['48894099999', '48900099999', 'VVTS']",obs
2020-08-16,1597510800,34.0,25.0,28.7,39.2,25.0,32.1,24.4,79.18,0.3,,4.17,,,,,17.3,279.4,1008.2,50.3,9.3,,,05:43:21,1597531401,18:11:26,1597576286,0.96,"Rain, Partially cloudy",cloudy,"['48894099999', '48900099999', 'VVTS']",obs
2020-08-17,1597597200,33.0,25.0,28.8,39.6,25.0,32.7,24.5,78.67,0.5,,4.17,,,,,17.3,226.6,1007.6,47.3,9.9,,,05:43:24,1597617804,18:10:58,1597662658,0.99,"Rain, Partially cloudy",cloudy,"['48894099999', '48900099999', 'VVTS']",obs
2020-08-18,1597683600,33.9,26.0,29.2,40.4,26.0,33.0,24.4,76.76,0.0,,0.0,,,,,16.6,265.1,1007.1,59.2,9.9,,,05:43:26,1597704206,18:10:29,1597749029,1.0,Partially cloudy,partly-cloudy-day,"['48894099999', '48900099999', 'VVTS']",obs
2020-08-19,1597770000,32.1,25.0,27.7,40.1,25.0,31.0,25.0,85.96,32.4,,8.33,,,,,17.6,258.9,1007.6,65.7,9.3,,,05:43:29,1597790609,18:09:59,1597835399,0.0,"Rain, Partially cloudy",rain,"['48894099999', '48900099999', 'VVTS']",obs
2020-08-20,1597856400,33.0,25.0,28.3,39.1,25.0,31.9,24.4,80.52,9.0,,4.17,,,,,14.8,228.8,1007.8,57.4,9.3,,,05:43:30,1597877010,18:09:28,1597921768,0.01,"Rain, Partially cloudy",rain,"['48894099999', '48900099999', 'VVTS']",obs
2020-08-21,1597942800,34.0,26.4,29.7,41.6,26.4,34.8,24.7,75.59,0.1,,4.17,,,,,16.0,253.9,1008.7,49.2,9.9,,,05:43:32,1597963412,18:08:58,1598008138,0.04,"Rain, Partially cloudy",cloudy,"['48894099999', '48900099999', 'VVTS']",obs
2020-08-22,1598029200,34.0,27.0,29.6,39.8,30.6,34.9,24.9,77.37,22.4,,4.17,,,,,18.4,232.6,1009.3,52.1,9.9,,,05:43:33,1598049813,18:08:26,1598094506,0.08,"Rain, Partially cloudy",rain,"['48894099999', '48900099999', 'VVTS']",obs
2020-08-23,1598115600,34.0,27.4,29.6,40.0,31.5,35.0,24.7,76.1,0.0,,0.0,,,,,17.2,228.1,1009.9,47.8,10.1,,,05:43:34,1598136214,18:07:54,1598180874,0.13,Partially cloudy,partly-cloudy-day,"['48894099999', '48900099999', 'VVTS']",obs
2020-08-24,1598202000,33.6,26.0,28.9,40.6,26.0,33.4,25.0,80.71,6.0,,4.17,,,,,13.0,245.1,1009.7,55.6,9.2,,,05:43:34,1598222614,18:07:22,1598267242,0.18,"Rain, Partially cloudy",rain,"['48894099999', '48900099999', 'VVTS']",obs
2020-08-25,1598288400,35.0,26.1,30.2,41.9,26.1,35.6,25.3,76.88,3.1,,8.33,,,,,16.9,213.1,1008.7,50.8,9.5,,,05:43:34,1598309014,18:06:48,1598353608,0.24,"Rain, Partially cloudy",rain,"['48894099999', '48900099999', 'VVTS']",obs
2020-08-26,1598374800,35.0,27.0,30.4,42.6,31.0,37.2,25.7,77.06,0.2,,4.17,,,,,20.0,251.3,1007.8,54.2,10.3,,,05:43:34,1598395414,18:06:15,1598439975,0.29,"Rain, Partially cloudy",cloudy,"['48894099999', '48900099999', 'VVTS']",obs
2020-08-27,1598461200,34.0,27.0,30.5,40.6,31.2,36.6,25.0,74.29,0.0,,0.0,,,,,22.0,253.8,1006.8,46.0,10.4,,,05:43:34,1598481814,18:05:41,1598526341,0.35,Partially cloudy,partly-cloudy-day,"['48894099999', '48900099999', 'VVTS']",obs
2020-08-28,1598547600,34.6,27.0,30.2,41.5,30.6,36.0,25.0,75.49,0.0,,0.0,,,,,23.1,248.7,1006.0,49.7,10.7,,,05:43:33,1598568213,18:05:07,1598612707,0.39,Partially cloudy,partly-cloudy-day,"['48894099999', '48900099999', 'VVTS']",obs
2020-08-29,1598634000,34.0,27.0,29.9,42.2,31.0,36.2,25.5,78.97,0.0,,0.0,,,,51.8,19.6,239.5,1006.4,51.6,10.1,,,05:43:32,1598654612,18:04:32,1598699072,0.43,Partially cloudy,partly-cloudy-day,"['48894099999', '48900099999', 'VVTS']",obs
2020-08-30,1598720400,34.1,26.9,29.0,42.1,30.2,34.3,25.1,80.37,0.0,,0.0,,,,,17.1,228.2,1006.8,52.2,10.3,,,05:43:30,1598741010,18:03:56,1598785436,0.46,Partially cloudy,partly-cloudy-day,"['48894099999', '48900099999', 'VVTS']",obs
2020-08-31,1598806800,34.8,26.0,28.7,41.7,26.0,32.6,24.6,79.81,0.4,,4.17,,,,,22.9,215.4,1007.2,50.3,10.0,,,05:43:29,1598827409,18:03:21,1598871801,0.49,"Rain, Partially cloudy",cloudy,"['48894099999', '48900099999', 'VVTS']",obs
2020-09-01,1598893200,31.9,25.0,27.5,39.6,25.0,30.6,25.4,89.04,12.3,,4.17,,,,,24.9,155.5,1007.7,55.5,8.3,,,05:43:27,1598913807,18:02:45,1598958165,0.5,"Rain, Partially cloudy",rain,"['48894099999', '48900099999', 'VVTS']",obs
2020-09-02,1598979600,34.0,25.0,28.6,41.1,25.0,32.3,25.2,83.92,1.3,,4.17,,,,,19.6,217.2,1008.2,65.2,9.0,,,05:43:25,1599000205,18:02:08,1599044528,0.5,"Rain, Partially cloudy",rain,"['48894099999', '48900099999', 'VVTS']",obs
2020-09-03,1599066000,33.1,25.4,29.4,40.6,25.4,33.9,25.1,79.19,35.0,,4.17,,,,,13.0,240.4,1008.3,60.6,9.9,,,05:43:23,1599086603,18:01:32,1599130892,0.51,"Rain, Partially cloudy",rain,"['48894099999', '48900099999', 'VVTS']",obs
2020-09-04,1599152400,34.0,25.0,29.1,41.5,25.0,34.2,25.3,81.23,10.0,,4.17,,,,,20.3,203.6,1008.4,56.5,9.5,,,05:43:20,1599173000,18:00:54,1599217254,0.53,"Rain, Partially cloudy",rain,"['48894099999', '48900099999', 'VVTS']",obs
2020-09-05,1599238800,32.6,25.4,28.5,39.7,25.4,33.1,25.4,83.87,0.0,,0.0,,,,50.0,22.2,211.2,1007.9,55.1,9.1,,,05:43:17,1599259397,18:00:17,1599303617,0.55,Partially cloudy,partly-cloudy-day,"['48894099999', '48900099999', 'VVTS']",obs
2020-09-06,1599325200,34.2,24.6,28.4,41.3,24.6,31.9,25.3,84.97,0.0,,0.0,,,,,14.7,225.4,1007.8,60.0,8.8,,,05:43:15,1599345795,17:59:40,1599389980,0.58,Partially cloudy,partly-cloudy-day,"['48894099999', '48900099999', 'VVTS']",obs
2020-09-07,1599411600,34.0,24.1,28.6,40.6,24.1,32.6,24.7,81.36,0.0,,0.0,,,,,19.3,241.6,1008.2,43.2,9.9,,,05:43:12,1599432192,17:59:02,1599476342,0.62,Partially cloudy,partly-cloudy-day,"['48894099999', '48900099999', 'VVTS']",obs
2020-09-08,1599498000,33.0,26.0,29.4,40.6,26.0,34.7,25.6,81.52,0.0,,0.0,,,,,14.7,250.0,1009.2,42.7,10.0,,,05:43:09,1599518589,17:58:24,1599562704,0.66,Partially cloudy,partly-cloudy-day,"['48894099999', '48900099999', 'VVTS']",obs
2020-09-09,1599584400,33.4,27.0,28.7,40.7,31.2,34.4,25.7,84.7,0.0,,0.0,,,,,18.2,236.6,1008.8,51.9,9.1,,,05:43:05,1599604985,17:57:45,1599649065,0.71,Partially cloudy,partly-cloudy-day,"['48894099999', '48900099999', 'VVTS']",obs
2020-09-10,1599670800,33.6,24.8,28.3,40.0,24.8,31.7,25.3,85.22,0.0,,0.0,,,,59.4,21.0,225.3,1007.2,56.9,8.9,,,05:43:02,1599691382,17:57:07,1599735427,0.76,Partially cloudy,partly-cloudy-day,"['48894099999', '48900099999', 'VVTS']",obs
2020-09-11,1599757200,32.6,25.0,28.1,40.6,25.0,31.8,25.4,86.47,0.0,,0.0,,,,,13.6,230.6,1008.5,59.7,8.1,,,05:42:59,1599777779,17:56:28,1599821788,0.81,Partially cloudy,partly-cloudy-day,"['48894099999', '48900099999', 'VVTS']",obs
2020-09-12,1599843600,34.0,25.6,28.5,41.5,25.6,32.1,25.2,84.02,0.1,,4.17,,,,,20.3,231.0,1009.7,58.2,8.8,,,05:42:55,1599864175,17:55:50,1599908150,0.86,"Rain, Partially cloudy",cloudy,"['48894099999', '48900099999', 'VVTS']",obs
2020-09-13,1599930000,32.0,25.0,26.7,39.1,25.0,28.7,25.0,91.34,7.1,,8.33,,,,33.5,22.2,216.9,1009.7,64.6,8.3,,,05:42:51,1599950571,17:55:11,1599994511,0.9,"Rain, Partially cloudy",rain,"['48894099999', '48900099999', 'VVTS']",obs
2020-09-14,1600016400,29.6,24.4,26.3,36.7,24.4,28.3,25.2,93.73,1.5,,8.33,,,,,18.4,233.2,1009.2,59.1,7.0,,,05:42:48,1600036968,17:54:32,1600080872,0.95,"Rain, Partially cloudy",rain,"['48894099999', '48900099999', 'VVTS']",obs
2020-09-15,1600102800,31.0,24.4,27.4,37.0,24.4,30.2,24.5,84.93,0.0,,0.0,,,,,17.3,247.3,1009.1,59.3,9.2,,,05:42:44,1600123364,17:53:53,1600167233,0.98,Partially cloudy,partly-cloudy-day,"['48894099999', '48900099999', 'VVTS']",obs
2020-09-16,1600189200,32.6,25.0,28.5,38.7,25.0,32.2,24.7,81.17,0.1,,4.17,,,,,17.8,269.0,1007.9,55.3,9.7,,,05:42:40,1600209760,17:53:14,1600253594,1.0,"Rain, Partially cloudy",cloudy,"['48894099999', '48900099999', 'VVTS']",obs
2020-09-17,1600275600,33.0,25.0,28.0,40.0,25.0,30.9,24.8,84.21,0.1,,4.17,,,,,19.2,268.8,1005.4,56.8,9.2,,,05:42:37,1600296157,17:52:34,1600339954,0.0,"Rain, Partially cloudy",cloudy,"['48894099999', '48900099999', 'VVTS']",obs
2020-09-18,1600362000,30.4,25.0,27.1,38.0,25.0,29.9,25.6,91.5,2.1,,8.33,,,,,29.3,232.9,1004.0,77.0,9.6,,,05:42:33,1600382553,17:51:55,1600426315,0.01,"Rain, Overcast",rain,"['48894099999', '48900099999', 'VVTS']",obs
2020-09-19,1600448400,30.0,23.0,25.3,37.4,23.0,26.6,24.5,95.4,51.6,,12.5,,,,,18.4,177.7,1008.2,68.1,8.4,,,05:42:29,1600468949,17:51:16,1600512676,0.03,"Rain, Partially cloudy",rain,"['48894099999', '48900099999', 'VVTS']",obs
2020-09-20,1600534800,32.0,24.0,26.9,38.3,24.0,29.4,24.7,89.07,2.1,,8.33,,,,50.0,26.3,203.9,1010.2,64.7,9.5,,,05:42:26,1600555346,17:50:37,1600599037,0.07,"Rain, Partially cloudy",rain,"['48894099999', '48900099999', 'VVTS']",obs
2020-09-21,1600621200,33.1,24.4,27.9,40.9,24.4,31.3,25.6,88.6,0.5,,4.17,,,,,20.4,200.9,1009.0,60.9,8.0,,,05:42:22,1600641742,17:49:58,1600685398,0.11,"Rain, Partially cloudy",cloudy,"['48894099999', '48900099999', 'VVTS']",obs
2020-09-22,1600707600,33.5,25.0,28.3,40.0,25.0,31.8,25.4,86.0,0.0,,0.0,,,,,23.7,190.8,1008.6,57.0,8.5,,,05:42:19,1600728139,17:49:19,1600771759,0.16,Partially cloudy,partly-cloudy-day,"['48894099999', '48900099999', 'VVTS']",obs
2020-09-23,1600794000,32.0,24.0,27.0,38.3,24.0,29.2,24.6,87.56,77.0,,4.35,,,,,14.8,188.9,1009.4,55.2,9.0,,,05:42:16,1600814536,17:48:40,1600858120,0.22,"Rain, Partially cloudy",rain,"['48894099999', '48900099999', 'VVTS']",obs
2020-09-24,1600880400,33.4,25.0,27.6,40.9,25.0,30.2,25.1,87.82,0.0,,0.0,,,,,18.4,187.5,1010.6,52.3,8.7,,,05:42:12,1600900932,17:48:01,1600944481,0.27,Partially cloudy,partly-cloudy-day,"['48894099999', '48900099999', 'VVTS']",obs
2020-09-25,1600966800,32.6,24.0,28.0,41.5,24.0,31.4,25.4,86.74,0.1,,4.17,,,,48.2,26.5,222.1,1009.3,48.7,9.1,,,05:42:09,1600987329,17:47:23,1601030843,0.33,"Rain, Partially cloudy",cloudy,"['48894099999', '48900099999', 'VVTS']",obs
2020-09-26,1601053200,31.0,24.2,27.3,39.1,24.2,30.9,25.3,89.03,0.1,,4.17,,,,,23.4,256.3,1008.2,58.5,9.5,,,05:42:06,1601073726,17:46:44,1601117204,0.37,"Rain, Partially cloudy",cloudy,"['48894099999', '48900099999', 'VVTS']",obs
2020-09-27,1601139600,31.0,24.9,26.6,39.1,24.9,29.0,25.4,93.33,14.2,,12.5,,,,,16.0,224.1,1006.8,66.5,8.6,,,05:42:04,1601160124,17:46:06,1601203566,0.41,"Rain, Partially cloudy",rain,"['48894099999', '48900099999', 'VVTS']",obs
2020-09-28,1601226000,30.6,25.0,27.2,38.1,25.0,30.5,25.0,88.06,4.4,,8.33,,,,,16.7,204.5,1007.8,64.5,10.0,,,05:42:01,1601246521,17:45:28,1601289928,0.45,"Rain, Partially cloudy",rain,"['48894099999', '48900099999', 'VVTS']",obs
2020-09-29,1601312400,30.4,25.0,27.1,38.8,25.0,29.6,25.2,89.43,0.2,,8.33,,,,,17.3,260.0,1008.9,53.4,9.6,,,05:41:59,1601332919,17:44:50,1601376290,0.47,"Rain, Partially cloudy",cloudy,"['48894099999', '48900099999', 'VVTS']",obs
2020-09-30,1601398800,32.4,25.0,28.1,40.5,25.0,32.3,25.4,86.05,0.1,,4.17,,,,,16.9,241.4,1007.1,52.2,9.2,,,05:41:57,1601419317,17:44:13,1601462653,0.49,"Rain, Partially cloudy",cloudy,"['48894099999', '48900099999', 'VVTS']",obs
2020-10-01,1601485200,33.0,25.4,28.6,41.2,25.4,33.1,25.5,84.02,0.0,,0.0,,,,,14.7,287.7,1006.3,52.4,9.6,,,05:41:55,1601505715,17:43:36,1601549016,0.5,Partially cloudy,partly-cloudy-day,"['48894099999', '48900099999', 'VVTS']",obs
2020-10-02,1601571600,32.3,26.0,27.8,41.8,26.0,32.2,26.4,92.92,2.9,,8.33,,,,,15.8,208.6,1006.8,61.6,7.1,,,05:41:53,1601592113,17:42:59,1601635379,0.5,"Rain, Partially cloudy",rain,"['48894099999', '48900099999', 'VVTS']",obs
2020-10-03,1601658000,32.6,25.1,28.1,40.9,25.1,32.0,25.6,87.58,2.0,,4.17,,,,,21.6,254.0,1008.6,56.1,8.7,,,05:41:52,1601678512,17:42:22,1601721742,0.52,"Rain, Partially cloudy",rain,"['48894099999', '48900099999', 'VVTS']",obs
2020-10-04,1601744400,32.6,25.0,28.3,39.6,25.0,32.1,25.2,84.74,0.0,,0.0,,,,,23.4,246.1,1009.0,60.6,9.6,,,05:41:51,1601764911,17:41:46,1601808106,0.53,Partially cloudy,partly-cloudy-day,"['48894099999', '48900099999', 'VVTS']",obs
